people_id,person_id,company_name,company_li_name,last_title,group_start_date,group_end_date
3711,b2221020-06f6-45dc-8608-5b75295e85f3,Cluebix Software (OPC) PVT.LTD.,cluebixsoftware,Summer Intern,2018-06-01,2018-07-01
3712,360b51b8-e61b-49b6-b480-5ed1d394ffd7,VELUX,velux,Lead specialist Data Science,2020-12-01,
3713,360b51b8-e61b-49b6-b480-5ed1d394ffd7,GRUNDFOS,grundfos,Senior Data Scientist,2017-04-01,2020-12-01
3714,360b51b8-e61b-49b6-b480-5ed1d394ffd7,LitePoint,litepoint,Application Engineer,2016-06-01,2017-03-01
3715,360b51b8-e61b-49b6-b480-5ed1d394ffd7,The Boston Consulting Group,boston-consulting-group,BCG Traction Europe 2013,2013-11-01,2013-11-01
3716,360b51b8-e61b-49b6-b480-5ed1d394ffd7,FOF,fof,Chinese Teacher,2012-01-01,2015-12-01
3717,360b51b8-e61b-49b6-b480-5ed1d394ffd7,Aalborg University,aalborg-universitet,Post Doc,2011-01-01,2016-05-01
3718,360b51b8-e61b-49b6-b480-5ed1d394ffd7,startup event aalborg,startup-event-aalborg,Business development,2011-01-01,2013-01-01
3719,360b51b8-e61b-49b6-b480-5ed1d394ffd7,"RUAG Space, Sweden",ruag-mro-international,Industrial Master Thesis,2010-01-01,2010-07-01
3720,b4dfb8be-2486-4012-af20-cb8b40299f7d,Alation,alation,kerja lapangan,,
3721,0481c4e6-79dd-4143-884a-4fea933f1387,Amazon Web Services,amazon-web-services,Head of DACH Marketing,2018-10-01,
3722,0481c4e6-79dd-4143-884a-4fea933f1387,Amazon,amazon,Senior Marketing Manager Prime Now and Fresh,2016-08-01,
3723,0481c4e6-79dd-4143-884a-4fea933f1387,Amazon,amazon,Manager Toys,2005-01-01,
3724,0481c4e6-79dd-4143-884a-4fea933f1387,MTU Aero Engines North America,mtu-aero-engines-north-america,Intern Controlling and Accounting,2004-08-01,2004-10-01
3725,b786887e-8173-4654-8c6f-ce2709e26806,Amazon,amazon,Software Engineer,2022-06-01,
3726,b786887e-8173-4654-8c6f-ce2709e26806,New York University,new-york-university,Deep Learning Course Assistant,2021-09-01,2022-05-01
3727,b786887e-8173-4654-8c6f-ce2709e26806,Yahoo,yahoo,Software Engineer,2021-06-01,2021-08-01
3728,b786887e-8173-4654-8c6f-ce2709e26806,Udacity,udacity,Software Engineer,2019-07-01,2020-03-01
3729,a2777c00-dfe1-4c86-9cbf-468c7693b2bc,Datadog,datadog,Enterprise IT,2021-08-01,
3730,a2777c00-dfe1-4c86-9cbf-468c7693b2bc,PVH Corp.,pvh,Manager - Client Suport,2018-07-01,2021-08-01
3731,a2777c00-dfe1-4c86-9cbf-468c7693b2bc,Global Brands Group (Member of Fung Group),globalbrandsgroup,Executive Support Lead,2018-03-01,2018-07-01
3732,a2777c00-dfe1-4c86-9cbf-468c7693b2bc,Girl Scouts of the USA,girlscouts,Desktop Support Lead,2013-01-01,2018-03-01
3733,a2777c00-dfe1-4c86-9cbf-468c7693b2bc,Loops Solutions,loops-solutions,Social Media Manager,2012-01-01,2013-01-01
3734,a2777c00-dfe1-4c86-9cbf-468c7693b2bc,Uniworld Group,uniworld-group,Desktop Support Specialist,2009-01-01,2011-01-01
3735,a2777c00-dfe1-4c86-9cbf-468c7693b2bc,Ogilvy & Mather,ogilvy,Desktop Support Analyst,2007-01-01,2009-01-01
3736,67f7ccbc-d8f9-4ea0-95ab-05bbe29ad8fc,Microsoft,microsoft,Senior Software Engineering Manager,2021-01-01,
3737,a0db1d25-b6a8-4f04-98a9-1b03d2bd216a,Nayi Disha Resource Centre,nayi-disha-profile,Founder,2014-06-01,
3738,a0db1d25-b6a8-4f04-98a9-1b03d2bd216a,Abhaya Care Foundation,abhaya-care-foundation,Volunteer,2013-09-01,2014-11-01
3739,a0db1d25-b6a8-4f04-98a9-1b03d2bd216a,Microsoft MSGD,microsoft,Partner Project Manager,2012-09-01,2013-10-01
3740,a0db1d25-b6a8-4f04-98a9-1b03d2bd216a,Microsoft (MSGD),microsoft-msgd,Partner Project Manager,2011-10-01,2012-01-01
3741,a0db1d25-b6a8-4f04-98a9-1b03d2bd216a,MedSphere Corporation,medsphere-corporation,IT Manager,2008-01-01,2011-01-01
3742,a0db1d25-b6a8-4f04-98a9-1b03d2bd216a,Tata Consultancy Services,tata-consultancy-services,Assistant Consultant,1999-10-01,2007-08-01
3743,38e8a1aa-d779-4a01-9ee4-999252c23d93,Color,color,Chief Science Officer,2015-06-01,
3744,38e8a1aa-d779-4a01-9ee4-999252c23d93,UCSF,ucsf,Postdocoral Fellow,2012-09-01,2015-07-01
3745,38e8a1aa-d779-4a01-9ee4-999252c23d93,Broad Institute of MIT and Harvard,broad-institute_2,Graduate Student,2007-07-01,2012-05-01
3746,38e8a1aa-d779-4a01-9ee4-999252c23d93,Whitehead Institute,whitehead-institute,Research Technician,2002-12-01,2006-06-01
3747,6396bb63-0d75-41bc-8161-62ac5bcdce80,LifeBridge Health,lifebridge-health,"Director, Digital Marketing and Analytics",2022-01-01,
3748,6396bb63-0d75-41bc-8161-62ac5bcdce80,Medecision,medecision,Senior Director of Marketing Services and Operations,2018-11-01,2022-01-01
3749,6396bb63-0d75-41bc-8161-62ac5bcdce80,CareSync,caresync,"Vice President, Marketing and Corporate Communications",2011-10-01,2018-11-01
3750,6396bb63-0d75-41bc-8161-62ac5bcdce80,"Lifedash, Inc.",lifedash-inc.,"Vice President, Marketing and Corporate Communications",2009-08-01,2012-01-01
3751,6396bb63-0d75-41bc-8161-62ac5bcdce80,Bond Technologies,bond-technologies,Marketing Manager,2004-01-01,2008-01-01
3752,6396bb63-0d75-41bc-8161-62ac5bcdce80,Guardent,guardent,Marketing Specialist,2003-01-01,2004-01-01
3753,6396bb63-0d75-41bc-8161-62ac5bcdce80,Mach 2 Management,mach-2-management,Program Manager,2001-01-01,2002-01-01
3754,3cc67337-ff58-4e2d-bffe-6584ba72833f,Iron Bow Technologies,iron-bow-technologies,Consulting Systems Engineer,2015-04-01,
3755,3cc67337-ff58-4e2d-bffe-6584ba72833f,Cerium Networks,cerium-networks,Sr. Network Engineer,2012-08-01,2015-04-01
3756,3cc67337-ff58-4e2d-bffe-6584ba72833f,Ironbow,ironbow,Sr. Network Engieer,2010-01-01,2012-08-01
3757,3cc67337-ff58-4e2d-bffe-6584ba72833f,Apptis (now part of URS Corporation),apptis,Sr. Network Engineer,2004-12-01,2009-12-01
3758,3cc67337-ff58-4e2d-bffe-6584ba72833f,Washington Air National Guard 262 Iinformation Warfare Aggressor Squadron,washington-air-national-guard-262-iinformation-warfare-aggressor-squadron,Team Member,2002-10-01,2008-12-01
3759,3cc67337-ff58-4e2d-bffe-6584ba72833f,Washington Air National Guard Information Warfare Team,washington-air-national-guard-information-warfare-team,Team Member,1999-12-01,2002-10-01
3760,3cc67337-ff58-4e2d-bffe-6584ba72833f,Microsoft,microsoft,Lab Engineer,1998-09-01,2004-04-01
3761,3cc67337-ff58-4e2d-bffe-6584ba72833f,Washington Air National Guard 111 ASOC,washington-air-national-guard-111-asoc,Team Lead Satellite Communications Section,1990-02-01,1999-11-01
3762,3cc67337-ff58-4e2d-bffe-6584ba72833f,United States Air Force,united-states-air-force,Avionics Technician,1987-01-01,1989-12-01
3763,cd5a5150-13f0-4498-89f7-46b7f9cf92c0,Lilt,lilthq,English Translator,2020-09-01,
3764,cd5a5150-13f0-4498-89f7-46b7f9cf92c0,Homebased,homebased,Graphic Designer,2019-04-01,
3765,cd5a5150-13f0-4498-89f7-46b7f9cf92c0,Ascend Review Institute,ascend-review-institute,Virtual Assistant,2017-05-01,2018-05-01
3766,cd5a5150-13f0-4498-89f7-46b7f9cf92c0,3000talk,3000talk,English Second Language Teacher,2016-09-01,
3767,fffd8698-9605-43b8-b77c-aff62435c91c,VeraHQ,veradocs,VP Engineering,2016-06-01,2016-09-01
3768,fffd8698-9605-43b8-b77c-aff62435c91c,Sutter Hill Ventures,sutterhillventures,EIR,2015-10-01,2016-06-01
3769,fffd8698-9605-43b8-b77c-aff62435c91c,Lilee Systems,lilee-systems,VP Engineering,2014-02-01,2015-09-01
3770,fffd8698-9605-43b8-b77c-aff62435c91c,PLUMgrid,plumgrid,VP Engineering,2012-06-01,2014-01-01
3771,fffd8698-9605-43b8-b77c-aff62435c91c,Ericsson,ericsson,SVP Engineering,2008-04-01,2008-10-01
3772,fffd8698-9605-43b8-b77c-aff62435c91c,Cisco Systems,cisco,Vice President GM,1992-01-01,2007-01-01
3773,fffd8698-9605-43b8-b77c-aff62435c91c,StrataCom Inc,stratacom-inc,SW Manager,1988-06-01,1992-07-01
3774,895c90a5-0d48-43bc-8360-11b455c08565,Deel,deel,SMB Account Executive,2022-07-01,
3775,895c90a5-0d48-43bc-8360-11b455c08565,Zendesk,zendesk,Corporate Account Executive,2019-06-01,2022-07-01
3776,895c90a5-0d48-43bc-8360-11b455c08565,Dynasty Gym,dynasty-gym,Strength And Conditioning Coach,2017-02-01,2019-03-01
3777,895c90a5-0d48-43bc-8360-11b455c08565,Pinnacle Movement - Crossfit 536,pinnacle-movement---crossfit-536,Strength And Conditioning Coach,2013-12-01,2017-02-01
3778,895c90a5-0d48-43bc-8360-11b455c08565,CentralReservations.com,centralreservations.com,Account Manager,2012-11-01,2013-05-01
3779,895c90a5-0d48-43bc-8360-11b455c08565,"Sydney, Australia",sydney-australia-exchange,Travelling,2011-03-01,2012-08-01
3780,895c90a5-0d48-43bc-8360-11b455c08565,permanent tsb,permanent-tsb,Customer Service Advisor,2008-04-01,2011-03-01
3781,42fda03f-27f3-4369-adbd-79ca8026a4e9,Hewlett-Packard,hewlett-packard-enterprise,Solutions Architects Manager HP Networking MCA,2009-07-01,
3782,42fda03f-27f3-4369-adbd-79ca8026a4e9,3Com,3com,Ingeniero soporte preventa,2000-01-01,2009-06-01
3783,42fda03f-27f3-4369-adbd-79ca8026a4e9,Unisys,unisys,Ingeniero soporte Unix,1994-01-01,2000-01-01
3784,66abb578-2de5-40d7-aee2-3d952f39dbf0,3M,3m,AP/AR Accountant / Billing and Collections Specialist,2020-03-01,
3785,66abb578-2de5-40d7-aee2-3d952f39dbf0,Fair.com,fairtheapp,Verification Specialist / Servicing Reporting Specialist,2019-02-01,2019-10-01
3786,66abb578-2de5-40d7-aee2-3d952f39dbf0,McKesson,mckesson,Quality Assurance Analyst,2017-01-01,2018-08-01
3787,66abb578-2de5-40d7-aee2-3d952f39dbf0,PURE Group of Insurance Companies,pure_insurance,Member Services Associate,2016-06-01,2016-11-01
3788,66abb578-2de5-40d7-aee2-3d952f39dbf0,Convergys,convergys,Trainer | Learning & Development,2013-04-01,2016-06-01
3789,6b078933-27e6-49b7-88c8-beef312a0c75,Avalanche Insights,avalanche-insights,Cofounder & COO,2017-11-01,
3790,6b078933-27e6-49b7-88c8-beef312a0c75,RADIUS SFU,radius-sfu,General Manager,2016-07-01,2017-12-01
3791,6b078933-27e6-49b7-88c8-beef312a0c75,TAP Strategy and Communications,tap-strategy-and-communications,Principal,2015-01-01,2017-01-01
3792,6b078933-27e6-49b7-88c8-beef312a0c75,David Suzuki Foundation,david-suzuki-foundation,"Project Lead, The Blue Dot Tour with David Suzuki",2012-01-01,2015-01-01
3793,6b078933-27e6-49b7-88c8-beef312a0c75,Freelance,freelanc,Green Living Expert,2010-01-01,2013-01-01
3794,6b078933-27e6-49b7-88c8-beef312a0c75,CTV,bell-media-,"Executive, Independent Production, Western Canada",2008-01-01,2010-01-01
3795,6b078933-27e6-49b7-88c8-beef312a0c75,Lunny International Group,lunny-international-group,Media Producer,2005-01-01,2006-01-01
3796,6b078933-27e6-49b7-88c8-beef312a0c75,Various,various,Assistant Director,2000-01-01,2006-01-01
3797,6b078933-27e6-49b7-88c8-beef312a0c75,"Film, Television & Media",film-television-media,Film & Media Producer,2000-01-01,2009-01-01
3798,91266d5f-6cca-40c0-a60f-07b8ddef3279,HighRadius,highradius,Intern,2021-06-01,
3799,91266d5f-6cca-40c0-a60f-07b8ddef3279,The Bling Stores,theblingstores,Social Media Marketing,2018-10-01,2018-11-01
3800,1de606bd-4f59-403a-96ab-e1e7bf5ee817,Okta,okta-inc-,Services Engagement Manager | Professional Services,2021-08-01,
3801,21a8997f-31a3-4896-9b6a-dc12c916dd6d,Mu Sigma Inc.,mu-sigma,Trainee Decision Scientist,2022-01-01,
3802,2322a6b8-2235-48dd-a889-73394e29fca4,"Fanatics, Inc.",fanatics-inc-,Recruitment Coordinator,2021-04-01,
3803,2322a6b8-2235-48dd-a889-73394e29fca4,Google,google,Recruiting Coordinator,2018-11-01,2020-08-01
3804,2322a6b8-2235-48dd-a889-73394e29fca4,Expedia Group,expedia,Recruitment Coordinator,2018-01-01,2018-10-01
3805,2322a6b8-2235-48dd-a889-73394e29fca4,Amazon,amazon,Recruitment Coordinator,2016-12-01,2017-12-01
3806,2322a6b8-2235-48dd-a889-73394e29fca4,Arcesium,arcesium,Human Capital Intern,2016-07-01,2016-12-01
3807,f9ad763e-3b5f-46cf-b95e-fcdb16f77f18,Bridgestone EMIA,bridgestoneemia,R&D Engineer - Winter & AllSeason Tires Development,2021-09-01,
3808,f9ad763e-3b5f-46cf-b95e-fcdb16f77f18,Amazon,amazon,Area Manager - Leadership program,2020-08-01,2021-09-01
3809,f9ad763e-3b5f-46cf-b95e-fcdb16f77f18,Trelleborg Group,trelleborggroup,R&D Engineering Consultant,2016-09-01,2020-02-01
3810,f9ad763e-3b5f-46cf-b95e-fcdb16f77f18,Nike,nike,Ambassador,2016-01-01,2020-02-01
3811,f9ad763e-3b5f-46cf-b95e-fcdb16f77f18,CONI,comitato-olimpico-nazionale-italiano,Atlethe,2012-09-01,2017-09-01
3812,f9ad763e-3b5f-46cf-b95e-fcdb16f77f18,A tutto Sport,a-tutto-sport,Journalist,2012-09-01,2017-09-01
3813,ab7f2f0e-bac8-4015-afa8-f22b24b984be,PayPal,paypal,Senior Software Engineer,2020-12-01,
3814,ab7f2f0e-bac8-4015-afa8-f22b24b984be,InEight,ineight,Senior Software Engineer,2017-03-01,2020-11-01
3815,ab7f2f0e-bac8-4015-afa8-f22b24b984be,Perk,perk-,Senior Software Engineer,2015-05-01,2017-02-01
3816,ab7f2f0e-bac8-4015-afa8-f22b24b984be,Aquimo LLC,aquimo-llc,Software Engineer,2013-03-01,2015-04-01
3817,ab7f2f0e-bac8-4015-afa8-f22b24b984be,Gameloft,gameloft,Game Progammer,2011-02-01,2013-01-01
3818,ab7f2f0e-bac8-4015-afa8-f22b24b984be,Technicolor,technicolor,DVD Authoring Engineer,2010-07-01,2011-02-01
3819,6633479f-578c-4bed-b426-71009563c362,Texas Instruments,texas-instruments,Lab Tech supporting DLP Pico and DLP System Validation,2009-01-01,
3820,0091727d-0458-4476-ab9e-1cfd297fd69f,Dream Design Labs,dream-design-labs,Chief Technology Officer,2020-07-01,
3821,0091727d-0458-4476-ab9e-1cfd297fd69f,Temple City Powersports,temple-city-powersports,Finance Manager,2015-01-01,2016-02-01
3822,0091727d-0458-4476-ab9e-1cfd297fd69f,Bitcentral,bitcentral,"Technical Support Engineer, Level 1",2013-01-01,2014-02-01
3823,0091727d-0458-4476-ab9e-1cfd297fd69f,Microsoft,microsoft,Product Advisor,2009-10-01,2012-07-01
3824,0091727d-0458-4476-ab9e-1cfd297fd69f,"SmartSource, Inc. Technical Staffing Solutions",smartsource-inc-technical-staffing-solutions,IT Contractor,2009-01-01,2009-12-01
3825,0091727d-0458-4476-ab9e-1cfd297fd69f,INVANTAS SOLUTIONS CORP,invantas-solutions-corp,Technical  Consultant,2007-01-01,2008-12-01
3826,5d5061ec-27ba-4257-b313-52edd990fbfc,CGI,cgi,"Director, Marketing and Communications, Global Alliances",2021-06-01,
3827,5d5061ec-27ba-4257-b313-52edd990fbfc,Cognizant,cognizant,Marketing & Sales Enablement Director,2018-09-01,2021-06-01
3828,5d5061ec-27ba-4257-b313-52edd990fbfc,KPMG International,kpmg-international,"Director,  Marketing & Communications, Global Alliances",2017-10-01,2018-04-01
3829,5d5061ec-27ba-4257-b313-52edd990fbfc,Microsoft,microsoft,Senior Audience Marketing Manager,2010-02-01,2017-10-01
3830,5d5061ec-27ba-4257-b313-52edd990fbfc,Deloitte Consulting,deloitte,Alliances Marketing Manager,2009-01-01,2010-02-01
3831,5d5061ec-27ba-4257-b313-52edd990fbfc,Oracle,oracle,Senior Channel Marketing Manager,2002-11-01,2009-01-01
3832,d0322f96-de47-4d6a-bb73-986bd6f9af74,North Clackamas Christian Schl,north-clackamas-christian-schl,Board Member,2021-01-01,
3833,d0322f96-de47-4d6a-bb73-986bd6f9af74,Selective Service System,selective-service-system,Local Board Member (LBM),2017-04-01,
3834,d0322f96-de47-4d6a-bb73-986bd6f9af74,Jacobs,jacobs,Global Integrated Delivery (GID) Manager,2015-11-01,
3835,d0322f96-de47-4d6a-bb73-986bd6f9af74,CH2M,ch2m,Design Team Lead,2014-08-01,2015-11-01
3836,d0322f96-de47-4d6a-bb73-986bd6f9af74,M+W Group,mwgroup,Design Team Lead,2013-01-01,2014-04-01
3837,d0322f96-de47-4d6a-bb73-986bd6f9af74,Suntron Corporation,suntron-corporation,Customer Business Program Manager,2007-01-01,2012-06-01
3838,d0322f96-de47-4d6a-bb73-986bd6f9af74,Wilkinson Business Group LLC,wilkinson-business-group-llc,Consultant,2003-10-01,
3839,d0322f96-de47-4d6a-bb73-986bd6f9af74,Intel Corporation,intel-corporation,Fab Startup Program Manager (PgM),1997-06-01,2006-10-01
3840,d0322f96-de47-4d6a-bb73-986bd6f9af74,Touch-Plate LED Lighting and Controls,touch-plate-led-lighting-and-controls,Electronics Systems Integration Engineer,1996-05-01,1996-08-01
3841,d0322f96-de47-4d6a-bb73-986bd6f9af74,Kirby Risk,kirby-risk,Electronic Assembler,1995-01-01,1995-01-01
3842,d0322f96-de47-4d6a-bb73-986bd6f9af74,Caterpillar Inc.,caterpillar-inc,Logistics Specialist,1995-01-01,1995-01-01
3843,d0322f96-de47-4d6a-bb73-986bd6f9af74,WLNB Radio Mix 102.7FM,wlnb-radio-mix-102-7fm,Co-Producer / On-Air Personality,1992-01-01,1992-08-01
3844,d0322f96-de47-4d6a-bb73-986bd6f9af74,US Army,us-army,Counterintelligence Non Commissioned Officer (NCO),1989-08-01,2003-08-01
3845,63fd8beb-f6b2-4e92-9eb8-3674a0042cac,Pixis,pixisai,CEO - Europe & APAC,2021-06-01,
3846,63fd8beb-f6b2-4e92-9eb8-3674a0042cac,The Indian Society of Advertisers (ISA),indiansocietyofadvertisers,Head of Media Forum,2020-07-01,2021-06-01
3847,63fd8beb-f6b2-4e92-9eb8-3674a0042cac,L'Oréal,lor%C3%A9al,Head Of Media & Digital,2017-08-01,2021-07-01
3848,63fd8beb-f6b2-4e92-9eb8-3674a0042cac,Vodafone,vodafone,Head of Media and Digital,2014-12-01,2017-08-01
3849,63fd8beb-f6b2-4e92-9eb8-3674a0042cac,GroupM,groupmworldwide,Media Planning Lead - Unilever,2011-12-01,2014-12-01
3850,63fd8beb-f6b2-4e92-9eb8-3674a0042cac,TAM Media Research Pvt. Ltd.,tamindia,Media Strategist,2009-06-01,2012-03-01
3851,63fd8beb-f6b2-4e92-9eb8-3674a0042cac,Future Group India,future-group-people-office,Relationship Manager,2008-06-01,2009-07-01
3852,63fd8beb-f6b2-4e92-9eb8-3674a0042cac,HDFC Bank,hdfc-bank,Summer Trainee,2007-05-01,2007-07-01
3853,5d536286-4b3f-417f-bd2f-21059559acb4,Kensho Technologies,kensho-technologies,Machine Learning Intern,2017-05-01,2017-08-01
3854,5d536286-4b3f-417f-bd2f-21059559acb4,RIKEN,riken,Research Scientist Intern,2016-06-01,2016-08-01
3855,5d536286-4b3f-417f-bd2f-21059559acb4,Harvard CoxLab,harvard-coxlab,Research Assistant,2015-09-01,2016-12-01
3856,5d536286-4b3f-417f-bd2f-21059559acb4,eBay,ebay,Data Analyst,2015-05-01,2015-08-01
3857,5d536286-4b3f-417f-bd2f-21059559acb4,"Toplogis, Inc.",toplogis-inc.,iOS Developer,2015-05-01,2015-10-01
3858,5d536286-4b3f-417f-bd2f-21059559acb4,Harvard University,harvard-university,"Course Assistant for Math 157, Math 122, CS 124",2015-02-01,2018-05-01
3859,db0e1703-b546-4406-9ecc-9cc0121aab28,Snap One,snaponellc,Art Director,2016-12-01,
3860,db0e1703-b546-4406-9ecc-9cc0121aab28,Antaira Technologies,antaira-technologies,Senior Graphic Designer,2014-05-01,2016-12-01
3861,db0e1703-b546-4406-9ecc-9cc0121aab28,Dotic,dotic,Graphic and interior designer,2010-01-01,2012-01-01
3862,db0e1703-b546-4406-9ecc-9cc0121aab28,Tehran Institute of Technology,mft-plus,CG Instructor,2010-01-01,2012-01-01
3863,db0e1703-b546-4406-9ecc-9cc0121aab28,Mobalegh Co.,mobalegh-co,Graphic Designer,2006-01-01,2008-01-01
3864,db0e1703-b546-4406-9ecc-9cc0121aab28,Negarestan  Honar Pars,negarestan-honar-pars,Art  teacher for children,2004-01-01,2005-01-01
3865,1e6a146b-f7db-4f98-ab56-d809ac20cb1f,HPE Continuity,hewlett-packard-enterprise,Software Engineer,2013-08-01,
3866,363218db-2943-4725-a9ef-f91166b3324b,Facebook,meta,"Manager, Network Deployment & Support",2018-05-01,
3867,363218db-2943-4725-a9ef-f91166b3324b,The AES Corporation,aes,Senior Network Engineer,2015-12-01,2018-05-01
3868,363218db-2943-4725-a9ef-f91166b3324b,CBTS,cbts-technology-covered,Network Engineer III - Consultant at AES US SBU,2015-06-01,2015-12-01
3869,363218db-2943-4725-a9ef-f91166b3324b,Teradata,teradata,Network Engineer,2014-11-01,2015-06-01
3870,363218db-2943-4725-a9ef-f91166b3324b,DataYard,datayard,Network Engineer,2010-05-01,2014-11-01
3871,363218db-2943-4725-a9ef-f91166b3324b,Digital Bridge Communications,digital-bridge-communications,Technical Support Specialist,2008-01-01,2010-04-01
3872,5f84b8a0-9471-41ba-a027-eac4650aeda3,Sentry,sentry,Commercial Lines Underwriting Director- Regional,2018-04-01,
3873,5f84b8a0-9471-41ba-a027-eac4650aeda3,Nationwide Insurance,nationwide,Sr Middle Market Territory Manager - Business Development,2011-02-01,2018-04-01
3874,5f84b8a0-9471-41ba-a027-eac4650aeda3,Allied Insurance a Nationwide Company,allied-insurance-a-nationwide-company,Senior Commercial Field Underwriter,2005-12-01,2011-02-01
3875,006cd0cd-c474-4927-95f6-a3beae755e06,NetApp,netapp,Revenue Marketing Strategist,2014-09-01,
3876,006cd0cd-c474-4927-95f6-a3beae755e06,"Medical Informatics Engineering, Inc",medical-informatics-engineering-inc,Marketing Director,2011-10-01,2014-09-01
3877,006cd0cd-c474-4927-95f6-a3beae755e06,Hetrick Communications,hetrick-communications,Creative Director,2007-09-01,2011-09-01
3878,006cd0cd-c474-4927-95f6-a3beae755e06,Centricity Partners,centricity-partners-llc,Consultant/Corporate Trainer,2003-11-01,2007-08-01
3879,006cd0cd-c474-4927-95f6-a3beae755e06,BoxFire/CRE Marcom/CRE,boxfire-cre-marcom-cre,Senior Creative Strategist/Writer,1992-06-01,2003-11-01
3880,50a7a228-9e36-4da2-aa70-d926d52ceaf6,"HomeWell Senior Care, Inc.",homewell-senior-care,Senior care,2018-01-01,
3881,50a7a228-9e36-4da2-aa70-d926d52ceaf6,Firefly Aerospace,fireflyspace,Home Health Aide,2017-01-01,2020-08-01
3882,50a7a228-9e36-4da2-aa70-d926d52ceaf6,Ashley's Daycare,ashley-s-daycare,Nanny,2016-01-01,2017-01-01
3883,50a7a228-9e36-4da2-aa70-d926d52ceaf6,Vic's Body Shop,vic-s-body-shop,Administrative Assistant,2015-03-01,2015-12-01
3884,50a7a228-9e36-4da2-aa70-d926d52ceaf6,"The Garden City Group, Inc.",gardencitygroup,Case Specialist,2014-12-01,2015-03-01
3885,50a7a228-9e36-4da2-aa70-d926d52ceaf6,Discover Financial Services,discover-financial-services,Account Specialist,2012-09-01,2013-07-01
3886,50a7a228-9e36-4da2-aa70-d926d52ceaf6,Execu Clean,execu-clean,Assistant,2008-01-01,2009-09-01
3887,03d54ad3-4000-4952-b9e2-33320bcba153,Microsoft,microsoft,Software Engineer,2020-07-01,
3888,03d54ad3-4000-4952-b9e2-33320bcba153,BlackRock,blackrock,Software Engineer,2019-07-01,2020-07-01
3889,03d54ad3-4000-4952-b9e2-33320bcba153,Accenture,accenture,Technology Analyst,2018-01-01,2019-07-01
3890,03d54ad3-4000-4952-b9e2-33320bcba153,Verizon Connect,verizon-connect,Software Engineering Intern,2017-06-01,2017-08-01
3891,03d54ad3-4000-4952-b9e2-33320bcba153,Lockheed Martin,lockheed-martin,Digital Hardware Design Intern,2016-05-01,2016-08-01
3892,03d54ad3-4000-4952-b9e2-33320bcba153,GE Energy Management,ge-energy-connections,Operations Management Intern,2015-05-01,2015-08-01
3893,9bbb1575-c448-4b85-84c0-35449e4e1f89,LeadIQ,leadiq-inc,Senior GTM Recruiter,2022-01-01,
3894,9bbb1575-c448-4b85-84c0-35449e4e1f89,Dandy,dandyofficial,Senior Lead Recruiter,2021-08-01,2022-01-01
3895,9bbb1575-c448-4b85-84c0-35449e4e1f89,UserTesting,usertesting-com,"Team Lead, Talent: CRO",2020-08-01,2021-08-01
3896,9bbb1575-c448-4b85-84c0-35449e4e1f89,Contentful,contentful,Senior Lead Recruiter,2019-05-01,2020-08-01
3897,9bbb1575-c448-4b85-84c0-35449e4e1f89,Asana,asana,Lead Sales Recruiter,2018-08-01,2019-05-01
3898,9bbb1575-c448-4b85-84c0-35449e4e1f89,Smartsheet,smartsheet-com,Senior Technical Sales Recruiter,2016-05-01,2018-08-01
3899,9bbb1575-c448-4b85-84c0-35449e4e1f89,Vitamin T,vitamin-t-,Recruiter,2015-06-01,2016-05-01
3900,9bbb1575-c448-4b85-84c0-35449e4e1f89,6h Talent,6h-talent,Agency Recruiter,2014-04-01,2015-06-01
3901,9bbb1575-c448-4b85-84c0-35449e4e1f89,Hilton Worldwide,hilton,Front Office Manager,2013-01-01,2014-04-01
3902,4e715340-e939-4036-af20-79bc897a43c1,Amazon,amazon,software designer,2011-01-01,
3903,8bfe1e3d-bf88-46fa-8aac-26f4db4716a8,Juniper Networks,juniper-networks,Sustaining Engineer,2022-01-01,
3904,8bfe1e3d-bf88-46fa-8aac-26f4db4716a8,Nokia,nokia,Resident Engineer,2021-10-01,2022-01-01
3905,8bfe1e3d-bf88-46fa-8aac-26f4db4716a8,Microsoft,microsoft,Azure Networking Support Engineer,2020-09-01,2021-04-01
3906,8bfe1e3d-bf88-46fa-8aac-26f4db4716a8,Nokia,nokia,Network Engineer,2018-09-01,2020-03-01
3907,8bfe1e3d-bf88-46fa-8aac-26f4db4716a8,Ashunya Inc,ashunya-inc,IT Network Engineer,2018-04-01,2018-09-01
3908,8bfe1e3d-bf88-46fa-8aac-26f4db4716a8,California State University-Long Beach,california-state-university-long-beach,Supplemental Instructor,2016-01-01,2017-12-01
3909,8bfe1e3d-bf88-46fa-8aac-26f4db4716a8,Electrocad Systems,electrocad-systems,Junior Network Engineer,2012-11-01,2015-12-01
3910,8bfe1e3d-bf88-46fa-8aac-26f4db4716a8,University of Mumbai,university-of-mumbai,Assistant Professor,2010-08-01,2012-11-01
3911,8aba0952-0486-4bbd-a96c-3e53458c7269,Titanium Oyj,titanium-oyj,Investment Director,2017-11-01,
3912,8aba0952-0486-4bbd-a96c-3e53458c7269,Innovestor Ltd,innovestor,Investment Manager,2016-09-01,2017-07-01
3913,8aba0952-0486-4bbd-a96c-3e53458c7269,Laatuviini OU,laatuviini-ou,CEO,2016-04-01,
3914,8aba0952-0486-4bbd-a96c-3e53458c7269,OP Financial Group,op-financial-group,Portfolio Manager,2010-06-01,2015-05-01
